#1,"Fire TV Stick - Alexa対応音声認識リモコン付属
        ",https://www.amazon.co.jp/Fire-TV-Stick-Alexa%E5%AF%BE%E5%BF%9C%E9%9F%B3%E5%A3%B0%E8%AA%8D%E8%AD%98%E3%83%AA%E3%83%A2%E3%82%B3%E3%83%B3%E4%BB%98%E5%B1%9E/dp/B0791YQWJJ?_encoding=UTF8&psc=1
        ",https://www.amazon.co.jp/140%E6%99%82%E9%96%93%E9%80%A3%E7%B6%9A%E9%A7%86%E5%8B%95-%E3%80%91Bluetooth-%E6%9C%80%E6%96%B0bluetooth-%E3%83%9C%E3%83%AA%E3%83%A5%E3%83%BC%E3%83%A0%E8%AA%BF%E7%AF%80%E5%8F%AF%E8%83%BD-PSE%EF%BC%86%E6%8A%80%E9%81%A9%E8%AA%8D%E8%A8%BC%E6%B8%88%E3%81%BF/dp/B07VF179C9?_encoding=UTF8&psc=1
#42,"Apple AirPods Pro
        ",https://www.amazon.co.jp/Apple-%E3%82%A2%E3%83%83%E3%83%97%E3%83%AB-MWP22J-A-AirPods/dp/B07ZPS4FSW?_encoding=UTF8&psc=1
#43,"Anker PowerWave 10 Pad (改善版), ワイヤレス充電器 Qi 認証 iPhone 11 / 11 Pro / 11 Pro Max/XS/XS Max/XR/X / 8 / 8 Plus Samsung Galaxy LG 対応 5W & 7.5W & 10W 出力 ブラック
        ",https://www.amazon.co.jp/Anker-PowerWave-%E3%83%AF%E3%82%A4%E3%83%A4%E3%83%AC%E3%82%B9%E5%85%85%E9%9B%BB%E5%99%A8-iPhone-Samsung/dp/B07TJ1CRLF?_encoding=UTF8&psc=1
#44,"Anker PowerCore Essential 20000 (モバイルバッテリー 超大容量 20000mAh) 【USB-C入力ポート/PSE認証済/PowerIQ/低電流モード搭載】iPhone & Android 各種対応
        ",https://www.amazon.co.jp/Anker-PowerCore-Essential-%E3%80%90USB-C%E5%85%A5%E5%8A%9B%E3%83%9D%E3%83%BC%E3%83%88-%E4%BD%8E%E9%9B%BB%E6%B5%81%E3%83%A2%E3%83%BC%E3%83%89%E6%90%AD%E8%BC%89%E3%80%91iPhone/dp/B07SCJ349Z?_encoding=UTF8&psc=1
#45,"Lomicall スマホリング 4 薄い 180度 360度回転式 ：携帯電話 リングホルダー, 携帯リング 指輪型 薄 ホールドリングスタンド, フィンガーリング, 薄型 アイホン 指リング, 落下防止 すまほ りんぐ, 角度調整可能, ケイタイ スマフォスタンド機能, 丸型, 取り外し可能, 車載マグネット式磁石ホルダー対応, smartphone finger ring holder stand, iPhone 11, 11 Pro , 11 Pro Max, 11 プロ マックス XS XS Max XR X 8 8plus 7 7plus 6 6s 6plus 5 5s, huawei p20 p30 lite, Samsung S3 S4 S5 S6 S7, Galaxy S7 S6, Note 8 6 5, LG, Sony
        ",https://www.amazon.co.jp/Lomicall-%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%89%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%89-%E3%82%B9%E3%83%9E%E3%83%95%E3%82%A9%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%89%E6%A9%9F%E8%83%BD-%E8%BB%8A%E8%BC%89%E3%83%9E%E3%82%B0%E3%83%8D%E3%83%83%E3%83%88%E5%BC%8F%E7%A3%81%E7%9F%B3%E3%83%9B%E3%83%AB%E3%83%80%E3%83%BC%E5%AF%BE%E5%BF%9C-smartphone/dp/B07KYNQHVZ?_encoding=UTF8&psc=1
#46,"【最新Bluetooth5.1技術 Qualcomm aptX】 Bluetooth イヤホン Hi-Fi 高音質 完全 ワイヤレス イヤホン 自動ペアリング イヤホン本体で12時間音楽再生 3000mAh充電ケース付き LEDディスプレイ電量表示 ブルートゥース イヤホン 左右分離型 IPX7防水 CVC8.0ノイズキャンセリング AAC対応 PSE＆技適認証済み (ブラック)
        ",https://www.amazon.co.jp/%E3%80%90%E6%9C%80%E6%96%B0Bluetooth5-1%E6%8A%80%E8%A1%93-%E3%82%A4%E3%83%A4%E3%83%9B%E3%83%B3%E6%9C%AC%E4%BD%93%E3%81%A712%E6%99%82%E9%96%93%E9%9F%B3%E6%A5%BD%E5%86%8D%E7%94%9F-3000mAh%E5%85%85%E9%9B%BB%E3%82%B1%E3%83%BC%E3%82%B9%E4%BB%98%E3%81%8D-LED%E3%83%87%E3%82%A3%E3%82%B9%E3%83%97%E3%83%AC%E3%82%A4%E9%9B%BB%E9%87%8F%E8%A1%A8%E7%A4%BA-CVC8-0%E3%83%8E%E3%82%A4%E3%82%BA%E3%82%AD%E3%83%A3%E3%83%B3%E3%82%BB%E3%83%AA%E3%83%B3%E3%82%B0/dp/B083JVB62T?_encoding=UTF8&psc=1
#47,"海外変換プラグ 2USBポート旅行充電器 A/O/BF/Cタイプ電源変換プラグ コンパクトな コンセント 壁の充電器 100-250V安全ACアダプター 日本/米国/EU/英国/AU 等世界150カ国以上通用多機能充電器 iPhone/Androidの携帯電話/iPad/タブレット/デジタルカメラ/MP3各機種対応 SONICER
        ",https://www.amazon.co.jp/%E3%80%90PSE%E8%AA%8D%E8%A8%BC%E6%B8%88%E3%80%912USB%E3%83%9D%E3%83%BC%E3%83%88%E6%97%85%E8%A1%8C%E5%85%85%E9%9B%BB%E5%99%A8-100-250V%E5%AE%89%E5%85%A8AC%E3%82%A2%E3%83%80%E3%83%97%E3%82%BF%E3%83%BC-%E7%AD%89%E4%B8%96%E7%95%8C150%E3%82%AB%E5%9B%BD%E4%BB%A5%E4%B8%8A%E9%80%9A%E7%94%A8%E5%A4%9A%E6%A9%9F%E8%83%BD%E5%85%85%E9%9B%BB%E5%99%A8-Android%E3%81%AE%E6%90%BA%E5%B8%AF%E9%9B%BB%E8%A9%B1-SONICER/dp/B07JWHCT8T?_encoding=UTF8&psc=1
#48,"【26800mAh & LEDライト付き & PSE認証済】 モバイルバッテリー 大容量 急速充電 3in1入力ポート（Lightning/micro USB/Type-C） ケーブル1本で充/蓄電 LCD残量表示 最大2.1A出力 2USBポート 二台同時充電 スマホ充電器 携帯充電器 旅行/出張/緊急用 防災グッズ iPhone/iPad/Android各種他対応 DeliToo (レッド)
        ",https://www.amazon.co.jp/%E3%80%9026800mAh-%E3%83%A2%E3%83%90%E3%82%A4%E3%83%AB%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC-3in1%E5%85%A5%E5%8A%9B%E3%83%9D%E3%83%BC%E3%83%88%EF%BC%88Lightning-Android%E5%90%84%E7%A8%AE%E4%BB%96%E5%AF%BE%E5%BF%9C-DeliToo/dp/B08332CQH2?_encoding=UTF8&psc=1
#49,"【令和改良版 7色ライト付き】 ワイヤレスマウス 無線マウス コンパクト 超薄型 静音 2.4GHz 800/1200/1600DPI 高精度 省エネモード 持ち運び便利 Mac/Windows/Surface/Microsoft Proに対応 (ブラック)
        ",https://www.amazon.co.jp/7%E8%89%B2%E3%83%A9%E3%82%A4%E3%83%88%E4%BB%98%E3%81%8D%E3%80%91-%E3%83%AF%E3%82%A4%E3%83%A4%E3%83%AC%E3%82%B9%E3%83%9E%E3%82%A6%E3%82%B9-1600DPI-Windows-Microsoft/dp/B07VP4D4F3?_encoding=UTF8&psc=1
#50,"三脚 スマホ三脚 リモコン付き ビデオカメラ 一眼レフカメラ ミニ三脚 さんきゃく 3WAY雲台 4段階伸縮 360回転 収納袋付きiPhone/Android スマホ等対応
        ",https://www.amazon.co.jp/%E3%83%AA%E3%83%A2%E3%82%B3%E3%83%B3%E4%BB%98%E3%81%8D-%E3%83%93%E3%83%87%E3%82%AA%E3%82%AB%E3%83%A1%E3%83%A9-%E4%B8%80%E7%9C%BC%E3%83%AC%E3%83%95%E3%82%AB%E3%83%A1%E3%83%A9-%E5%8F%8E%E7%B4%8D%E8%A2%8B%E4%BB%98%E3%81%8DiPhone-Android/dp/B07PVNBL74?_encoding=UTF8&psc=1
